Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Q7FMRB,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Benefit1,Benefit2,Benefit3,Gender1,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Old_number
39,2,1,1,1,-1,-1,270,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,2,2,0,-1,1,1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,2,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,3,1,0,1,-1,1,270,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,3,2,1,-1,-1,1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,3,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,4,1,0,-1,-1,-1,530,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,4,2,1,1,1,-1,270,0,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
39,4,3,0,0,0,0,0,1,2,0,0,0,0,1,6,5,1,8,2,7,3,4,1,6,4,3,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,35
40,1,1,0,-1,-1,1,270,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,1,2,0,1,-1,1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,1,3,1,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,2,1,0,1,-1,-1,890,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,2,2,0,-1,1,-1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,2,3,1,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,3,1,1,1,1,1,890,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,3,2,0,-1,1,-1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,3,3,0,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,4,1,0,-1,-1,-1,90,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,4,2,0,1,-1,1,270,0,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
40,4,3,1,0,0,0,0,1,3,1,0,0,0,1,5,2,3,6,4,1,7,8,2,6,5,3,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36
41,1,1,1,-1,-1,-1,530,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,1,2,0,1,1,1,530,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,1,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,2,1,1,-1,1,1,890,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,2,2,0,1,-1,-1,270,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,2,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,3,1,0,1,1,-1,90,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,3,2,1,-1,1,1,890,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,3,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,4,1,0,1,1,1,90,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,4,2,1,-1,-1,-1,890,0,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
41,4,3,0,0,0,0,0,1,4,0,0,0,0,1,5,1,8,2,3,4,7,6,4,6,2,5,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,36
42,1,1,0,-1,1,1,530,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,1,2,0,1,1,-1,90,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,1,3,1,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,2,1,0,1,1,1,270,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,2,2,1,-1,-1,-1,890,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,2,3,0,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,3,1,1,1,-1,-1,890,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,3,2,0,-1,1,1,270,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,3,3,0,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,4,1,0,-1,1,-1,90,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,4,2,0,1,-1,1,890,0,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
42,4,3,1,0,0,0,0,1,1,0,0,0,0,1,8,1,2,7,3,4,5,6,4,6,3,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,-999,-999,-999,-999,-999,-999,-999,-999,37
43,1,1,0,-1,1,1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,1,2,1,1,-1,-1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,1,3,0,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,2,1,0,1,-1,-1,270,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,2,2,0,-1,1,1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,2,3,1,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,3,1,0,1,-1,1,270,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,3,2,0,-1,-1,1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,3,3,1,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,4,1,1,-1,-1,-1,530,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,4,2,0,1,1,-1,270,0,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
43,4,3,0,0,0,0,0,1,2,1,0,0,0,1,7,4,8,5,1,6,2,3,5,4,6,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,37
44,1,1,0,-1,1,1,530,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,1,2,0,1,1,-1,90,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,1,3,1,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,2,1,0,1,1,1,270,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,2,2,1,-1,-1,-1,890,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,2,3,0,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,3,1,1,1,-1,-1,890,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,3,2,0,-1,1,1,270,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,3,3,0,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,4,1,0,-1,1,-1,90,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,4,2,0,1,-1,1,890,0,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
44,4,3,1,0,0,0,0,1,1,1,0,0,0,1,8,5,4,1,2,7,6,3,5,4,3,6,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,38
45,1,1,1,-1,1,1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,1,2,0,1,-1,-1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,1,3,0,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,2,1,0,1,-1,-1,270,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,2,2,1,-1,1,1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,2,3,0,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,3,1,0,1,-1,1,270,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,3,2,0,-1,-1,1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,3,3,1,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,4,1,0,-1,-1,-1,530,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,4,2,1,1,1,-1,270,0,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
45,4,3,0,0,0,0,0,1,2,1,0,0,0,1,6,1,7,2,8,3,4,5,1,2,5,6,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,38
46,1,1,1,-1,-1,-1,530,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,1,2,0,1,1,1,530,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,1,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,2,1,0,-1,1,1,890,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,2,2,1,1,-1,-1,270,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,2,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,3,1,0,1,1,-1,90,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,3,2,0,-1,1,1,890,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,3,3,1,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,4,1,0,1,1,1,90,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,4,2,1,-1,-1,-1,890,0,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
46,4,3,0,0,0,0,0,1,4,1,0,0,0,1,6,5,8,4,2,3,7,1,2,3,4,1,6,5,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,39
47,1,1,0,-1,-1,1,270,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,1,2,0,1,-1,1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,1,3,1,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,2,1,1,1,-1,-1,890,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,2,2,0,-1,1,-1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,2,3,0,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,3,1,1,1,1,1,890,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,3,2,0,-1,1,-1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,3,3,0,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,4,1,0,-1,-1,-1,90,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,4,2,1,1,-1,1,270,0,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
47,4,3,0,0,0,0,0,1,3,1,0,0,0,1,3,2,1,4,5,8,6,7,1,6,2,5,3,4,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,39
48,1,1,0,-1,1,1,530,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,1,2,0,1,1,-1,90,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,1,3,1,0,0,0,0,1,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,2,1,0,1,1,1,270,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,2,2,1,-1,-1,-1,890,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,2,3,0,0,0,0,0,1,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,3,1,1,1,-1,-1,890,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,3,2,0,-1,1,1,270,0,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
48,3,3,0,0,0,0,0,1,1,0,0,1,0,1,1,4,8,2,3,5,6,7,1,6,2,4,3,5,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,40
